94,6,1112,492,52,118
94,7,1021,485,33,76
94,8,670,202,28,64
94,9,1323,478,61,139
95,0,590,626,159,362
95,1,1275,499,43,98
95,2,688,592,135,307
95,3,777,564,103,234
95,4,541,601,159,362
95,5,1112,492,52,118
95,6,1874,551,73,167
95,7,1022,488,36,83
95,8,670,202,28,64
95,9,1323,478,61,139
96,0,614,626,159,362
96,1,688,592,135,307
96,2,1278,496,40,91
96,3,565,601,159,362
96,4,777,564,103,234
96,5,1112,492,52,118
96,6,1874,551,73,167
96,7,1022,488,36,83
96,8,469,515,40,91
96,9,1079,496,33,76
97,0,688,592,135,307
97,1,590,626,159,362
97,2,1278,496,40,91
97,3,777,564,103,234
97,4,1114,493,43,98
97,5,542,574,146,332
97,6,1874,551,73,167
97,7,1021,485,33,76
97,8,646,571,135,307
98,0,688,592,135,307
98,1,614,626,159,362
98,2,1275,499,43,98
98,3,565,601,159,362
98,4,777,564,103,234
98,5,1874,551,73,167
98,6,1112,492,52,118
98,7,1022,488,36,83
98,8,469,515,40,91
99,0,688,592,135,307
99,1,614,626,159,362
99,2,1275,499,43,98
99,3,777,564,103,234
99,4,565,601,159,362
99,5,1114,493,43,98
99,6,469,513,43,98
99,7,1016,490,33,76
99,8,1876,547,94,214
100,0,688,592,135,307
100,1,1278,496,40,91
100,2,614,626,159,362
100,3,777,564,103,234
100,4,565,601,159,362
100,5,1117,496,47,108
100,6,1017,488,30,70
100,7,469,513,43,98
100,8,1879,546,87,199
100,9,1144,66,26,59
100,10,1173,478,40,91
101,0,688,592,135,307
101,1,1275,493,43,98
101,2,563,592,135,307
101,3,793,564,103,234
101,4,604,633,135,307
101,5,1117,496,47,108
101,6,1021,485,33,76
101,7,730,571,135,307
101,8,469,509,40,91
101,9,1879,546,87,199
102,0,688,592,135,307
102,1,1275,493,43,98
102,2,590,626,159,362
102,3,1112,492,52,118
102,4,476,534,26,59
102,5,785,576,94,214
102,6,1022,488,36,83
102,7,730,571,135,307
102,8,1874,551,73,167
103,0,1275,493,43,98
103,1,709,592,135,307
103,2,609,596,146,332
103,3,1112,492,52,118
103,4,564,574,146,332
103,5,1021,485,33,76
103,6,785,576,94,214
103,7,667,571,135,307
103,8,1879,546,87,199
104,0,688,592,135,307
104,1,1272,496,47,108
104,2,590,626,159,362
104,3,1112,492,52,118
104,4,1016,485,33,76
104,5,793,580,103,234
104,6,1879,546,87,199
104,7,1173,478,40,91
105,0,709,592,135,307
105,1,1275,499,43,98
105,2,590,626,159,362
105,3,1112,492,52,118
105,4,793,564,103,234
105,5,1016,485,33,76
105,6,1874,551,73,167
105,7,667,571,135,307
105,8,541,601,159,362
105,9,1320,484,52,118
106,0,1268,493,43,98
106,1,688,592,135,307
106,2,590,626,159,362
106,3,1112,492,52,118
106,4,793,564,103,234
106,5,1874,551,73,167
106,6,1016,485,33,76
106,7,541,601,159,362
106,8,730,571,135,307
106,9,1173,478,40,91
107,0,709,592,135,307
107,1,590,626,159,362
107,2,1268,499,43,98
107,3,1112,492,52,118
107,4,793,580,103,234
107,5,1874,551,73,167
107,6,541,601,159,362
107,7,639,650,159,362
107,8,1312,476,52,118
108,0,709,592,135,307
108,1,1268,493,43,98
108,2,564,596,146,332
108,3,1112,492,52,118
108,4,1874,551,73,167
108,5,1016,485,33,76
108,6,609,641,146,332
108,7,793,564,103,234
108,8,1144,66,26,59
109,0,709,592,135,307
109,1,563,592,135,307
109,2,1112,492,52,118
109,3,1268,499,43,98
109,4,1874,551,73,167
109,5,793,564,103,234
109,6,625,654,135,307
109,7,1022,488,36,83
109,8,945,478,40,91
110,0,709,571,135,307
110,1,594,607,175,398
110,2,1266,490,40,91
110,3,1114,493,43,98
110,4,793,564,103,234
110,5,1879,546,87,199
110,6,1173,478,40,91
111,0,709,592,135,307
111,1,793,564,103,234
111,2,1268,499,43,98
111,3,564,596,146,332
111,4,625,654,135,307
111,5,1114,493,43,98
111,6,1874,551,73,167
112,0,722,578,123,280
112,1,1266,496,40,91
112,2,793,564,103,234
112,3,563,592,135,307
112,4,1874,551,73,167
112,5,1112,492,52,118
112,6,625,654,135,307
112,7,1021,490,33,76
113,0,709,592,135,307
113,1,1265,500,36,83
113,2,614,601,159,362
113,3,1112,492,52,118
113,4,793,580,103,234
113,5,1879,546,87,199
113,6,1017,488,30,70
113,7,565,626,159,362
114,0,709,592,135,307
114,1,1265,500,36,83
114,2,614,601,159,362
114,3,1114,486,43,98
114,4,793,564,103,234
114,5,1874,551,73,167
114,6,565,626,159,362
114,7,1017,488,30,70
115,0,709,592,135,307
115,1,1259,494,36,83
115,2,614,601,159,362
115,3,1874,551,73,167
115,4,793,564,103,234
115,5,1114,486,43,98
115,6,539,490,33,76
115,7,1270,500,36,83
115,8,456,490,26,59
116,0,709,592,135,307
116,1,621,607,175,398
116,2,1265,500,36,83
116,3,793,580,103,234
116,4,1114,493,43,98
116,5,1882,546,79,181
116,6,456,486,26,59
116,7,567,634,175,398
117,0,709,592,135,307
117,1,621,607,175,398
117,2,1260,501,33,76
117,3,809,580,103,234
117,4,1874,551,73,167
117,5,1021,488,30,70
117,6,1114,486,43,98
117,7,567,580,175,398
118,0,614,626,159,362
118,1,722,578,123,280
118,2,1260,501,33,76
118,3,1112,492,52,118
118,4,809,580,103,234
118,5,1874,551,73,167
118,6,542,574,146,332
118,7,1025,490,40,91
118,8,1173,478,40,91
119,0,722,596,146,332
119,1,614,626,159,362
119,2,563,571,135,307
119,3,1260,501,33,76
119,4,809,580,103,234
119,5,1114,493,43,98
119,6,1874,551,73,167
119,7,1025,490,40,91
120,0,621,634,175,398
120,1,709,592,135,307
120,2,564,574,146,332
120,3,809,580,103,234
120,4,1874,551,73,167
120,5,1259,500,36,83
120,6,435,529,28,64
120,7,1114,493,43,98
120,8,1021,488,30,70
121,0,621,634,175,398
121,1,730,592,135,307
121,2,809,580,103,234
121,3,564,574,146,332
121,4,1255,493,43,98
121,5,435,529,28,64
121,6,1114,493,43,98
121,7,1879,546,87,199
121,8,1021,485,33,76
122,0,621,634,175,398
122,1,722,596,146,332
122,2,1255,493,43,98
122,3,564,574,146,332
122,4,809,580,103,234
122,5,435,529,28,64
122,6,1879,546,87,199
122,7,1114,493,43,98
122,8,1021,485,33,76
123,0,722,578,123,280
123,1,621,634,175,398
123,2,1253,496,40,91
123,3,564,574,146,332
123,4,809,580,103,234
123,5,435,529,28,64
123,6,1117,496,40,91
123,7,1879,546,87,199
123,8,1021,485,33,76
124,0,722,578,123,280
124,1,621,634,175,398
124,2,809,580,103,234
124,3,1253,496,40,91
124,4,563,550,135,307
124,5,1874,551,73,167
124,6,1117,490,40,91
124,7,435,529,28,64
124,8,689,131,30,70
125,0,722,596,146,332
125,1,621,634,175,398
125,2,563,550,135,307
125,3,809,580,103,234
125,4,1874,551,73,167
125,5,1253,496,40,91
125,6,1117,496,40,91
125,7,1021,488,30,70
125,8,858,506,43,98
126,0,722,596,146,332
126,1,575,548,113,257
126,2,648,634,175,398
126,3,1874,551,73,167
126,4,825,580,103,234
126,5,1114,493,43,98
126,6,1253,502,40,91
126,7,326,532,33,76
126,8,963,478,40,91
126,9,688,126,26,59
127,0,722,596,146,332
127,1,541,488,30,70
127,2,648,634,175,398
127,3,825,580,103,234
127,4,1874,551,73,167
127,5,1114,493,43,98
127,6,1248,499,43,98
128,0,722,596,146,332
128,1,541,488,30,70
128,2,632,641,146,332
128,3,1874,551,73,167
128,4,825,580,103,234
128,5,1247,496,40,91
128,6,1120,500,52,118
128,7,512,516,52,118
128,8,1144,66,26,59
129,0,722,596,146,332
129,1,541,488,30,70
129,2,648,634,175,398
129,3,820,583,113,257
129,4,1874,551,73,167
129,5,1247,496,40,91
129,6,855,566,113,257
129,7,776,398,26,59
129,8,1110,513,67,153
129,9,1021,485,33,76
130,0,722,596,146,332
130,1,540,490,28,64
130,2,648,634,175,398
130,3,820,583,113,257
130,4,1874,551,73,167
130,5,855,566,113,257
130,6,512,508,52,118
130,7,1248,499,43,98
130,8,1117,503,47,108
130,9,776,398,26,59
131,0,722,596,146,332
131,1,541,488,30,70
131,2,648,634,175,398
131,3,825,580,103,234
131,4,1874,551,73,167
131,5,1115,506,61,139
131,6,512,508,52,118
131,7,856,564,103,234
131,8,1021,490,33,76
131,9,1247,496,40,91
132,0,541,488,30,70
132,1,722,596,146,332
132,2,648,634,175,398
132,3,837,583,113,257
132,4,1874,551,73,167
132,5,1021,485,33,76
132,6,1117,488,47,108
133,0,722,596,146,332
133,1,648,634,175,398
133,2,541,492,30,70
133,3,840,580,103,234
133,4,1241,509,40,91
133,5,1879,546,87,199
133,6,1021,485,33,76
133,7,1173,478,40,91
133,8,1112,505,73,167
134,0,722,596,146,332
134,1,648,634,175,398
134,2,541,488,30,70
134,3,837,583,113,257
134,4,1874,551,73,167
134,5,1021,485,33,76
134,6,1173,478,40,91
134,7,1119,509,79,181
134,8,1241,499,43,98
134,9,688,128,28,64
134,10,768,551,146,332
135,0,730,592,135,307
135,1,648,607,175,398
135,2,837,583,113,257
135,3,541,488,30,70
135,4,1874,551,73,167
135,5,1021,485,33,76
135,6,1241,499,43,98
135,7,1117,488,47,108
135,8,1320,484,52,118
136,0,730,592,135,307
136,1,648,634,175,398
136,2,837,583,113,257
136,3,541,488,30,70
136,4,1874,551,73,167
136,5,1234,499,43,98
136,6,880,492,52,118
136,7,1117,509,56,128
136,8,1021,485,33,76
137,0,730,592,135,307
137,1,648,634,175,398
137,2,541,488,30,70
137,3,837,583,113,257
137,4,1879,546,87,199
137,5,1234,499,43,98
137,6,1021,485,33,76
137,7,771,613,135,307
137,8,1115,506,61,139
137,9,1173,478,40,91
138,0,730,592,135,307
138,1,639,626,189,429
138,2,540,494,26,59
138,3,855,583,113,257
138,4,771,613,135,307
138,5,1234,499,43,98
138,6,1882,546,79,181
138,7,1021,485,33,76
138,8,1120,493,43,98
139,0,745,596,146,332
139,1,621,634,175,398
139,2,855,583,113,257
139,3,537,488,30,70
139,4,1874,551,73,167
139,5,688,626,159,362
139,6,969,484,40,91
139,7,1235,509,40,91
139,8,1021,485,33,76
139,9,1119,509,79,181
140,0,745,596,146,332
140,1,621,634,175,398
140,2,537,488,30,70
140,3,688,650,159,362
140,4,1235,496,40,91
140,5,855,583,113,257
140,6,1022,488,36,83
140,7,1874,551,73,167
140,8,1173,478,40,91
140,9,1107,521,79,181
141,0,745,596,146,332
141,1,621,634,175,398
141,2,537,488,30,70
141,3,1229,496,40,91
141,4,688,650,159,362
141,5,855,583,113,257
141,6,1874,551,73,167
141,7,1022,488,36,83
141,8,1124,496,40,91
141,9,790,619,146,332
141,10,1173,478,40,91
141,11,1048,378,26,59
142,0,745,596,146,332
142,1,621,634,175,398
142,2,1229,496,40,91
142,3,537,488,30,70
142,4,688,650,159,362
142,5,1874,551,73,167
142,6,855,583,113,257
142,7,1022,488,36,83
142,8,790,619,146,332
142,9,1119,509,79,181
143,0,745,596,146,332
143,1,639,626,189,429
143,2,537,488,30,70
143,3,1229,496,40,91
143,4,813,596,146,332
143,5,1879,546,87,199
143,6,512,500,52,118
143,7,1134,493,43,98
143,8,1080,502,26,59
144,0,745,596,146,332
144,1,648,634,175,398
144,2,537,488,30,70
144,3,790,619,146,332
144,4,1229,496,40,91
144,5,1874,551,73,167
144,6,856,580,103,234
144,7,1117,488,47,108
144,8,507,503,47,108
144,9,1021,490,33,76
145,0,745,596,146,332
145,1,639,652,207,470
145,2,535,490,28,64
145,3,790,619,146,332
145,4,1221,493,43,98
145,5,1874,551,73,167
145,6,855,583,113,257
145,7,1134,493,43,98
145,8,1080,502,26,59
145,9,1022,488,36,83
146,0,745,596,146,332
146,1,648,634,175,398
146,2,1221,493,43,98
146,3,537,488,30,70
146,4,855,583,113,257
146,5,1874,551,73,167
146,6,1134,493,43,98
146,7,1022,488,36,83
146,8,1080,502,26,59
146,9,512,500,52,118
147,0,745,596,146,332
147,1,639,655,189,429
147,2,1221,493,43,98
147,3,537,488,30,70
147,4,514,503,47,108
147,5,855,583,113,257
147,6,1874,551,73,167
147,7,1080,502,26,59
147,8,1022,488,36,83
147,9,971,483,36,83
147,10,1140,499,43,98
147,11,1110,513,67,153
148,0,745,596,146,332
148,1,639,655,189,429
148,2,1214,493,43,98
148,3,514,503,47,108
148,4,537,488,30,70
148,5,1021,490,33,76
148,6,856,580,103,234
148,7,1879,546,87,199
148,8,1120,493,43,98
148,9,1145,507,30,70
148,10,1173,478,40,91
149,0,750,592,135,307
149,1,621,634,175,398
149,2,1214,493,43,98
149,3,514,503,47,108
149,4,535,490,28,64
149,5,1142,502,40,91
149,6,688,626,159,362
149,7,855,592,135,307
149,8,1022,488,36,83
149,9,1879,546,87,199
149,10,1080,502,26,59
149,11,971,483,36,83
149,12,1117,490,40,91
150,0,768,596,146,332
150,1,639,652,207,470
150,2,1214,493,43,98
150,3,514,503,47,108
150,4,535,490,28,64
150,5,1142,502,40,91
150,6,1874,551,73,167
150,7,855,578,123,280
150,8,1080,502,26,59
150,9,970,480,33,76
150,10,722,619,146,332
151,0,768,596,146,332
151,1,1214,493,43,98
151,2,514,503,47,108
151,3,639,652,207,470
151,4,1140,499,43,98
151,5,970,480,33,76
151,6,813,619,146,332
151,7,1879,546,87,199
151,8,1016,485,33,76
151,9,872,595,103,234
151,10,1080,502,26,59
151,11,722,619,146,332
151,12,534,490,33,76
152,0,768,596,146,332
152,1,1214,493,43,98
152,2,639,652,207,470
152,3,1140,499,43,98
152,4,516,506,43,98
152,5,1016,485,33,76
152,6,1874,551,73,167
152,7,1080,502,26,59
152,8,535,490,28,64
152,9,970,480,33,76
152,10,872,595,103,234
152,11,813,619,146,332
152,12,1144,66,26,59
153,0,768,596,146,332
153,1,639,652,207,470
153,2,1142,502,40,91
153,3,1213,488,47,108
153,4,520,500,52,118
153,5,872,595,103,234
153,6,1021,485,33,76
153,7,1874,551,73,167
153,8,1080,502,26,59
153,9,813,619,146,332
154,0,768,596,146,332
154,1,639,652,207,470
154,2,1142,502,40,91
154,3,1214,500,36,83
154,4,514,503,47,108
154,5,970,480,33,76
154,6,1080,502,26,59
154,7,813,619,146,332
154,8,1016,485,33,76
154,9,874,578,123,280
154,10,1144,66,26,59
154,11,1879,546,87,199
154,12,536,490,26,59
154,13,722,619,146,332
155,0,768,596,146,332
155,1,639,652,207,470
155,2,1208,500,36,83
155,3,1142,502,40,91
155,4,514,503,47,108
155,5,813,619,146,332
155,6,1874,551,73,167
155,7,1080,502,26,59
155,8,1112,484,52,118
155,9,936,548,103,234
155,10,872,580,103,234
155,11,1014,485,28,64
155,12,722,619,146,332
155,13,536,490,26,59
156,0,639,652,207,470
156,1,790,596,146,332
156,2,1208,499,43,98
156,3,1140,499,43,98
156,4,745,619,146,332
156,5,521,503,47,108
156,6,1022,488,36,83
156,7,1080,502,26,59
156,8,1879,546,87,199
156,9,874,578,123,280
156,10,1173,484,40,91
157,0,790,596,146,332
157,1,628,645,226,514
157,2,1208,500,36,83
157,3,1146,500,36,83
157,4,1021,485,33,76
157,5,1874,551,73,167
157,6,745,619,146,332
157,7,1104,500,52,118
157,8,876,592,135,307
157,9,1080,502,26,59
158,0,639,626,189,429
158,1,787,601,159,362
158,2,1210,502,40,91
158,3,1147,496,47,108
158,4,713,601,159,362
158,5,1080,502,26,59
158,6,872,583,113,257
158,7,558,583,113,257
158,8,1876,532,94,214
158,9,1022,488,36,83
158,10,1110,513,67,153
158,11,933,613,47,108
159,0,639,652,207,470
159,1,790,596,146,332
159,2,1016,485,33,76
159,3,1152,483,56,128
159,4,1208,505,36,83
159,5,1874,551,73,167
159,6,722,619,146,332
159,7,1106,506,61,139
159,8,874,578,123,280
159,9,1002,373,30,70
159,10,542,550,135,307
160,0,790,596,146,332
160,1,639,652,207,470
160,2,1016,485,33,76
160,3,1147,493,43,98
160,4,1206,496,47,108
160,5,722,619,146,332
160,6,1874,551,73,167
160,7,872,583,113,257
160,8,564,551,146,332
160,9,1173,484,40,91
160,10,1080,502,26,59
160,11,1110,513,67,153
161,0,790,596,146,332
161,1,639,652,207,470
161,2,1016,485,33,76
161,3,1874,551,73,167
161,4,1203,500,36,83
161,5,1160,492,52,118
161,6,1080,502,26,59
161,7,564,551,146,332
161,8,745,619,146,332
161,9,876,592,135,307
161,10,1110,513,67,153
162,0,790,596,146,332
162,1,639,652,207,470
162,2,1016,485,33,76
162,3,889,583,113,257
162,4,1879,546,87,199
162,5,1204,502,40,91
162,6,564,551,146,332
162,7,1173,484,40,91
162,8,722,619,146,332
163,0,639,652,207,470
163,1,790,596,146,332
163,2,1016,485,33,76
163,3,1201,499,43,98
163,4,893,578,123,280
163,5,1107,486,43,98
163,6,1879,546,87,199
163,7,564,551,146,332
163,8,952,548,103,234
163,9,1168,492,52,118
163,10,703,620,207,470
164,0,639,652,207,470
164,1,790,619,146,332
164,2,1203,506,33,76
164,3,907,601,113,257
164,4,1016,488,36,83
164,5,1879,546,87,199
164,6,564,551,146,332
164,7,1114,486,43,98
165,0,639,652,207,470
165,1,811,601,159,362
165,2,1201,493,43,98
165,3,893,597,123,280
165,4,1879,546,87,199
165,5,1161,488,47,108
165,6,1107,486,43,98
165,7,564,551,146,332
165,8,1012,488,30,70
165,9,762,626,159,362
165,10,1318,483,56,128
166,0,639,652,207,470
166,1,813,596,146,332
166,2,1161,488,47,108
166,3,897,592,135,307
166,4,1198,506,33,76
166,5,1874,551,73,167
166,6,768,619,146,332
166,7,1110,488,47,108
166,8,575,684,207,470
166,9,1101,372,28,64
166,10,1016,485,33,76
167,0,639,652,207,470
167,1,813,596,146,332
167,2,912,597,123,280
167,3,1161,488,47,108
167,4,768,619,146,332
167,5,1879,546,87,199
167,6,1198,502,40,91
167,7,1110,488,47,108
167,8,1097,373,30,70
167,9,564,551,146,332
168,0,639,652,207,470
168,1,813,592,135,307
168,2,912,597,123,280
168,3,1168,492,52,118
168,4,1198,506,33,76
168,5,1888,516,103,234
168,6,771,613,135,307
168,7,575,684,207,470
169,0,639,652,207,470
169,1,813,596,146,332
169,2,912,597,123,280
169,3,1169,488,47,108
169,4,1197,505,36,83
169,5,1879,546,87,199
169,6,575,684,207,470
169,7,1016,483,36,83
169,8,768,619,146,332
169,9,1110,513,67,153
170,0,639,684,207,470
170,1,813,596,146,332
170,2,912,597,123,280
170,3,1161,488,47,108
170,4,563,571,135,307
170,5,1879,546,87,199
170,6,703,652,207,470
170,7,1198,496,40,91
170,8,1016,485,33,76
170,9,1106,506,61,139
170,10,1176,496,47,108
171,0,639,684,207,470
171,1,813,596,146,332
171,2,912,597,123,280
171,3,563,571,135,307
171,4,1168,492,52,118
171,5,729,634,175,398
171,6,1192,492,52,118
171,7,1888,516,103,234
171,8,1112,500,52,118
172,0,639,684,207,470
172,1,813,619,146,332
172,2,1169,488,47,108
172,3,912,597,123,280
172,4,563,571,135,307
172,5,1184,496,47,108
172,6,1888,516,103,234
172,7,737,601,159,362
172,8,1114,493,43,98
172,9,1203,506,33,76
173,0,639,684,207,470
173,1,813,596,146,332
173,2,1169,488,47,108
173,3,1187,499,43,98
173,4,931,597,123,280
173,5,563,571,135,307
173,6,1888,516,103,234
173,7,729,607,175,398
173,8,488,516,52,118
173,9,1114,493,43,98
173,10,674,197,30,70
174,0,663,679,226,514
174,1,813,596,146,332
174,2,1187,499,43,98
174,3,931,597,123,280
174,4,1169,488,47,108
174,5,488,516,52,118
174,6,564,574,146,332
174,7,1879,546,87,199
174,8,983,548,103,234
174,9,1114,486,43,98
174,10,670,202,28,64
174,11,1318,483,56,128
175,0,663,679,226,514
175,1,813,613,135,307
175,2,1187,499,43,98
175,3,931,597,123,280
175,4,1114,493,43,98
175,5,1168,492,52,118
175,6,994,548,113,257
175,7,1879,546,87,199
175,8,485,518,47,108
175,9,521,503,47,108
176,0,671,684,207,470
176,1,835,619,146,332
176,2,589,578,123,280
176,3,931,597,123,280
176,4,523,506,43,98
176,5,1111,490,40,91
176,6,1879,546,87,199
176,7,488,516,52,118
176,8,790,596,146,332
177,0,671,684,207,470
177,1,811,626,159,362
177,2,589,578,123,280
177,3,1114,493,43,98
177,4,931,597,123,280
177,5,529,503,47,108
177,6,1184,503,47,108
177,7,1879,546,87,199
177,8,488,516,52,118
178,0,810,607,175,398
178,1,663,679,226,514
178,2,1111,496,40,91
178,3,523,506,43,98
178,4,1184,496,47,108
178,5,931,597,123,280
178,6,1169,488,47,108
178,7,1876,547,94,214
179,0,835,619,146,332
179,1,671,652,207,470
179,2,1169,488,47,108
179,3,1184,496,47,108
179,4,942,601,113,257
179,5,1114,493,43,98
179,6,994,548,113,257
179,7,1870,546,79,181
179,8,528,500,52,118
179,9,560,482,26,59
179,10,790,596,146,332
180,0,835,619,146,332
180,1,671,652,207,470
180,2,1174,499,43,98
180,3,950,597,123,280
180,4,1111,496,40,91
180,5,523,506,43,98
180,6,1876,547,94,214
180,7,560,482,26,59
180,8,790,596,146,332
181,0,836,601,159,362
181,1,1176,496,47,108
181,2,671,652,207,470
181,3,950,597,123,280
181,4,1003,547,94,214
181,5,523,506,43,98
181,6,1114,493,43,98
181,7,787,626,159,362
181,8,1876,547,94,214
181,9,560,488,30,70
182,0,836,601,159,362
182,1,671,652,207,470
182,2,1174,493,43,98
182,3,950,597,123,280
182,4,1003,547,94,214
182,5,1870,546,79,181
182,6,1114,493,43,98
182,7,787,626,159,362
182,8,514,503,47,108
183,0,836,601,159,362
183,1,698,655,189,429
183,2,1176,496,47,108
183,3,523,506,43,98
183,4,1870,546,79,181
183,5,632,574,146,332
183,6,1003,547,94,214
183,7,1114,493,43,98
183,8,959,583,113,257
183,9,787,626,159,362
184,0,836,601,159,362
184,1,1169,496,47,108
184,2,703,684,207,470
184,3,1015,548,103,234
184,4,523,506,43,98
184,5,959,592,135,307
184,6,1879,546,87,199
184,7,592,516,52,118
184,8,1114,493,43,98
185,0,836,601,159,362
185,1,1176,496,47,108
185,2,703,684,207,470
185,3,592,516,52,118
185,4,1029,548,113,257
185,5,959,592,135,307
185,6,528,508,52,118
185,7,1111,496,40,91
185,8,787,626,159,362
185,9,1870,546,79,181
185,10,512,500,52,118
186,0,836,601,159,362
186,1,703,684,207,470
186,2,1174,499,43,98
186,3,595,534,61,139
186,4,1114,493,43,98
186,5,959,592,135,307
186,6,1879,546,87,199
186,7,528,508,52,118
186,8,787,626,159,362
187,0,703,684,207,470
187,1,1174,499,43,98
187,2,858,619,146,332
187,3,601,528,73,167
187,4,813,596,146,332
187,5,1114,493,43,98
187,6,514,503,47,108
187,7,1879,546,87,199
187,8,993,486,43,98
187,9,560,488,30,70
188,0,703,684,207,470
188,1,836,626,159,362
188,2,1176,496,47,108
188,3,601,528,73,167
188,4,528,508,52,118
188,5,969,597,123,280
188,6,1114,493,43,98
188,7,1874,551,73,167
188,8,735,557,207,470
188,9,1076,502,26,59
189,0,836,626,159,362
189,1,1169,496,47,108
189,2,703,684,207,470
189,3,980,592,135,307
189,4,601,528,73,167
189,5,1112,492,52,118
189,6,523,506,43,98
189,7,1184,503,47,108
189,8,1876,547,94,214
189,9,1080,503,28,64
190,0,858,619,146,332
190,1,1168,492,52,118
190,2,980,592,135,307
190,3,733,679,226,514
190,4,591,534,67,153
190,5,528,500,52,118
190,6,1112,492,52,118
190,7,1888,516,103,234
190,8,1047,566,113,257
191,0,858,619,146,332
191,1,591,534,67,153
191,2,729,634,175,398
191,3,1168,492,52,118
191,4,1114,493,43,98
191,5,980,592,135,307
191,6,528,500,52,118
191,7,1888,532,103,234
192,0,858,619,146,332
192,1,733,679,226,514
192,2,591,534,67,153
192,3,1114,486,43,98
192,4,1167,499,43,98
192,5,980,592,135,307
192,6,1187,499,43,98
192,7,528,508,52,118
192,8,1876,532,94,214
192,9,512,500,52,118
193,0,858,619,146,332
193,1,591,534,67,153
193,2,1168,492,52,118
193,3,1112,492,52,118
193,4,727,655,189,429
193,5,528,500,52,118
193,6,1187,499,43,98
193,7,980,592,135,307
193,8,476,519,43,98
193,9,1876,547,94,214
193,10,563,499,43,98
193,11,785,626,189,429
194,0,858,619,146,332
194,1,1168,492,52,118
194,2,591,534,67,153
194,3,729,634,175,398
194,4,988,597,123,280
194,5,1114,486,43,98
194,6,1187,499,43,98
194,7,528,500,52,118
194,8,477,518,47,108
194,9,563,499,43,98
194,10,1874,551,73,167
195,0,1168,492,52,118
195,1,881,641,146,332
195,2,591,534,67,153
195,3,1187,499,43,98
195,4,1001,592,135,307
195,5,729,634,175,398
195,6,1117,496,47,108
195,7,521,503,47,108
195,8,835,619,146,332
195,9,472,516,52,118
195,10,1876,532,94,214
195,11,544,482,26,59
196,0,591,534,67,153
196,1,1168,492,52,118
196,2,881,641,146,332
196,3,1187,499,43,98
196,4,733,679,226,514
196,5,1117,490,40,91
196,6,1001,592,135,307
196,7,477,518,47,108
196,8,521,503,47,108
196,9,1872,532,103,234
196,10,835,619,146,332
196,11,544,486,26,59
197,0,601,528,73,167
197,1,1168,492,52,118
197,2,864,634,175,398
197,3,1184,500,52,118
197,4,733,679,226,514
197,5,1114,493,43,98
197,6,528,508,52,118
197,7,1872,532,103,234
197,8,472,516,52,118
197,9,1007,597,123,280
197,10,919,607,175,398
198,0,601,528,73,167
198,1,1168,492,52,118
198,2,872,626,189,429
198,3,1184,500,52,118
198,4,730,674,250,567
198,5,472,516,52,118
198,6,1117,484,40,91
198,7,1007,597,123,280
198,8,1876,547,94,214
198,9,540,481,28,64
198,10,930,597,189,429
199,0,601,528,73,167
199,1,885,626,159,362
199,2,1160,492,52,118
199,3,733,679,226,514
199,4,472,516,52,118
199,5,1184,496,47,108
199,6,1114,493,43,98
199,7,1872,532,103,234
199,8,529,510,47,108
200,0,601,528,73,167
200,1,885,626,159,362
200,2,1160,492,52,118
200,3,730,674,250,567
200,4,1184,496,47,108
200,5,528,500,52,118
200,6,1112,492,52,118
200,7,470,518,47,108
200,8,1876,547,94,214
200,9,959,626,189,429
201,0,601,528,73,167
201,1,885,626,159,362
201,2,1160,492,52,118
201,3,730,674,250,567
201,4,1198,496,40,91
201,5,1114,486,43,98
201,6,529,510,47,108
201,7,934,650,159,362
201,8,1874,551,73,167
201,9,1181,499,43,98
202,0,602,521,79,181
202,1,892,607,175,398
202,2,1194,493,43,98
202,3,1160,484,52,118
202,4,730,674,250,567
202,5,1119,497,79,181
202,6,1094,564,103,234
202,7,1872,532,103,234
202,8,1181,499,43,98
202,9,946,634,175,398
202,10,528,508,52,118
202,11,1108,46,26,59
203,0,601,528,73,167
203,1,897,633,135,307
203,2,1194,499,43,98
203,3,733,679,226,514
203,4,1160,492,52,118
203,5,1119,497,79,181
203,6,472,516,52,118
203,7,1064,374,26,59
203,8,540,486,26,59
203,9,1888,516,103,234
203,10,1029,601,113,257
203,11,938,654,135,307
204,0,601,528,73,167
204,1,903,619,146,332
204,2,1198,502,40,91
204,3,1160,492,52,118
204,4,730,674,250,567
204,5,472,516,52,118
204,6,1084,571,135,307
204,7,1888,516,103,234
204,8,1026,616,123,280
204,9,540,486,26,59
205,0,601,534,67,153
205,1,903,619,146,332
205,2,735,684,207,470
205,3,1201,499,43,98
205,4,1150,511,30,70
205,5,1039,596,146,332
205,6,472,516,52,118
205,7,622,545,67,153
205,8,541,483,30,70
205,9,1876,547,94,214
206,0,601,534,67,153
206,1,910,626,159,362
206,2,1201,499,43,98
206,3,733,679,226,514
206,4,622,545,67,153
206,5,1160,492,52,118
206,6,1039,596,146,332
206,7,1874,551,73,167
206,8,1084,574,146,332
206,9,544,486,26,59
206,10,834,633,135,307
207,0,614,533,79,181
207,1,919,607,175,398
207,2,1061,596,146,332
207,3,730,674,250,567
207,4,1151,506,33,76
207,5,1874,551,73,167
207,6,1208,492,52,118
207,7,544,485,28,64
207,8,521,503,47,108
207,9,1323,478,61,139
208,0,614,533,79,181
